Spain, Exposure to risk (period 1x1), 	Last modified: 20 Feb 2025;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1908           0            295480.80       307918.27       603399.07
  1908           1            263968.27       268323.14       532291.40
  1908           2            250295.79       254683.80       504979.60
  1908           3            242429.80       246566.20       488996.00
  1908           4            244758.50       246617.15       491375.65
  1908           5            241492.46       244785.88       486278.34
  1908           6            227955.51       231875.58       459831.09
  1908           7            224186.36       226487.71       450674.07
  1908           8            221405.18       223036.40       444441.58
  1908           9            208434.97       208891.87       417326.84
  1908          10            210299.70       209469.80       419769.50
  1908          11            200374.10       200887.50       401261.60
  1908          12            194931.83       192599.83       387531.66
  1908          13            187520.59       178238.60       365759.19
  1908          14            183414.81       174682.02       358096.83
  1908          15            192603.52       179788.97       372392.49
  1908          16            185988.05       167402.19       353390.24
  1908          17            185154.23       154142.27       339296.50
  1908          18            175965.41       150006.02       325971.43
  1908          19            164707.80       156646.74       321354.54
  1908          20            171756.30       168283.03       340039.32
  1908          21            168976.80       159446.61       328423.41
  1908          22            174552.57       153104.31       327656.89
  1908          23            168790.21       150605.94       319396.15
  1908          24            153200.34       142729.05       295929.39
  1908          25            156390.66       143845.54       300236.20
  1908          26            148084.00       134957.17       283041.17
  1908          27            174718.07       152248.53       326966.60
  1908          28            162458.31       142216.19       304674.50
  1908          29            123024.46       116383.05       239407.52
  1908          30            135301.89       128130.94       263432.83
  1908          31            131576.08       123104.66       254680.74
  1908          32            138450.18       125567.11       264017.29
  1908          33            142059.56       126871.12       268930.68
  1908          34            128759.30       115775.38       244534.68
  1908          35            126232.30       115936.86       242169.16
  1908          36            120022.95       112238.92       232261.87
  1908          37            159462.54       145479.45       304941.99
  1908          38            148915.96       135961.92       284877.88
  1908          39             98624.81        95723.30       194348.10
  1908          40            105008.06       100684.29       205692.35
  1908          41            103354.55        97899.23       201253.79
  1908          42            119909.77       115698.64       235608.41
  1908          43            118946.86       113779.84       232726.70
  1908          44            100549.54        94253.00       194802.55
  1908          45            104302.55        97467.19       201769.74
  1908          46            101966.27        97262.05       199228.32
  1908          47            142866.43       129256.32       272122.75
  1908          48            134383.67       121545.58       255929.25
  1908          49             80734.33        80025.41       160759.74
  1908          50             82697.80        80477.90       163175.70
  1908          51             82186.25        75868.81       158055.06
  1908          52             93338.40        85150.60       178489.00
  1908          53             93902.43        86907.05       180809.48
  1908          54             81898.33        74812.73       156711.05
  1908          55             80211.40        72625.56       152836.95
  1908          56             76770.44        71104.69       147875.13
  1908          57            121844.04       101160.71       223004.75
  1908          58            118117.10        98098.27       216215.37
  1908          59             63863.85        62678.53       126542.38
  1908          60             65170.00        63235.67       128405.67
  1908          61             63556.04        60418.07       123974.11
  1908          62             71707.89        65449.68       137157.57
  1908          63             67996.85        63523.89       131520.75
  1908          64             55992.70        54642.11       110634.81
  1908          65             53806.56        50246.74       104053.29
  1908          66             47976.32        44007.02        91983.33
  1908          67             66056.13        56114.19       122170.32
  1908          68             62001.89        52614.49       114616.38
  1908          69             33021.38        31629.06        64650.44
  1908          70             31235.96        29969.18        61205.14
  1908          71             27265.24        26976.76        54241.99
  1908          72             30267.10        28632.24        58899.34
  1908          73             29162.24        26665.74        55827.98
  1908          74             23942.17        22294.96        46237.13
  1908          75             21351.07        20103.72        41454.79
  1908          76             18270.25        16799.47        35069.73
  1908          77             25364.93        19265.92        44630.85
  1908          78             24669.91        18076.85        42746.76
  1908          79             13647.79        11217.34        24865.13
  1908          80             18214.06        13192.67        31406.73
  1908          81             14906.70        10740.23        25646.93
  1908          82             13417.22         9378.02        22795.25
  1908          83             11783.41         7968.42        19751.83
  1908          84             10008.71         6554.93        16563.64
  1908          85              8005.83         5044.92        13050.75
  1908          86              6474.82         3946.00        10420.82
  1908          87              5377.89         3192.71         8570.60
  1908          88              4403.30         2528.37         6931.66
  1908          89              3494.27         1874.55         5368.82
  1908          90              2540.30         1274.41         3814.72
  1908          91              1820.70          858.27         2678.98
  1908          92              1532.83          681.91         2214.75
  1908          93              1236.73          532.65         1769.38
  1908          94               944.55          402.60         1347.15
  1908          95               687.13          288.32          975.46
  1908          96               498.21          192.34          690.55
  1908          97               348.39          120.86          469.24
  1908          98               255.06           84.80          339.86
  1908          99               180.22           52.59          232.81
  1908         100               104.44           26.39          130.83
  1908         101                63.55           18.06           81.60
  1908         102                40.59           10.56           51.15
  1908         103                25.50            5.45           30.95
  1908         104                15.72            2.64           18.36
  1908         105                 9.16            1.15           10.31
  1908         106                 5.02            0.40            5.41
  1908         107                 2.58            0.06            2.63
  1908         108                 1.04            0.00            1.04
  1908         109                 0.33            0.00            0.33
  1908         110+                0.05            0.00            0.05
  1909           0            271424.64       283217.31       554641.95
  1909           1            265111.10       272106.07       537217.18
  1909           2            248886.90       252392.71       501279.62
  1909           3            241840.98       245863.15       487704.13
  1909           4            237454.19       241435.30       478889.50
  1909           5            241440.15       243252.00       484692.15
  1909           6            239110.58       242429.29       481539.87
  1909           7            226195.68       230170.51       456366.19
  1909           8            222978.84       225298.99       448277.83
  1909           9            220455.86       222096.05       442551.91
  1909          10            207658.28       208140.20       415798.49
  1909          11            209572.06       208801.77       418373.83
  1909          12            199674.35       200241.81       399916.16
  1909          13            194219.44       191955.14       386174.58
  1909          14            186738.56       177576.36       364314.92
  1909          15            182544.12       173998.45       356542.57
  1909          16            191658.58       179071.05       370729.63
  1909          17            184953.26       166538.04       351491.30
  1909          18            184023.42       153072.03       337095.45
  1909          19            174842.71       148868.81       323711.52
  1909          20            163576.79       155493.22       319070.01
  1909          21            170617.86       167159.72       337777.58
  1909          22            167748.21       158256.98       326005.19
  1909          23            173207.44       151836.62       325044.06
  1909          24            167489.32       149385.47       316874.79
  1909          25            151908.76       141549.00       293457.77
  1909          26            155122.75       142737.94       297860.69
  1909          27            146866.79       133928.57       280795.35
  1909          28            173460.09       151190.55       324650.64
  1909          29            161299.78       141232.53       302532.30
  1909          30            121644.06       115334.32       236978.37
  1909          31            133969.79       127131.46       261101.25
  1909          32            130499.84       122192.91       252692.74
  1909          33            137195.43       124494.55       261689.98
  1909          34            140870.21       125832.43       266702.64
  1909          35            127530.16       114694.03       242224.19
  1909          36            124962.14       114799.64       239761.78
  1909          37            118899.88       111222.39       230122.27
  1909          38            158381.17       144425.07       302806.24
  1909          39            147895.49       134932.94       282828.43
  1909          40             97207.75        94411.60       191619.35
  1909          41            103619.35        99396.82       203016.17
  1909          42            102367.76        96816.43       199184.19
  1909          43            118838.71       114462.88       233301.59
  1909          44            117957.87       112614.91       230572.78
  1909          45             99311.17        92821.20       192132.37
  1909          46            103040.80        95959.94       199000.74
  1909          47            100939.92        95933.99       196873.91
  1909          48            141771.25       127777.11       269548.36
  1909          49            133266.12       120091.68       253357.80
  1909          50             79076.48        78242.34       157318.82
  1909          51             81063.34        78744.30       159807.64
  1909          52             81103.14        74521.77       155624.91
  1909          53             92115.46        83639.24       175754.70
  1909          54             92630.39        85346.50       177976.89
  1909          55             80306.62        72966.76       153273.38
  1909          56             78523.45        70662.55       149186.00
  1909          57             75285.03        69299.20       144584.23
  1909          58            120260.85        99299.49       219560.34
  1909          59            116529.02        96163.76       212692.77
  1909          60             60899.21        59863.17       120762.38
  1909          61             62097.84        60426.11       122523.95
  1909          62             61759.23        58304.57       120063.80
  1909          63             69524.55        62978.07       132502.62
  1909          64             65637.26        60936.23       126573.49
  1909          65             53118.98        51641.72       104760.70
  1909          66             50909.67        47259.17        98168.84
  1909          67             45536.36        41407.28        86943.64
  1909          68             63594.09        53491.91       117086.00
  1909          69             59794.03        50242.87       110036.90
  1909          70             29264.68        28393.01        57657.68
  1909          71             27353.16        26744.28        54097.45
  1909          72             25141.45        24837.35        49978.80
  1909          73             27765.66        26171.41        53937.07
  1909          74             26809.02        24261.99        51071.01
  1909          75             21092.70        19525.47        40618.17
  1909          76             18537.27        17434.97        35972.25
  1909          77             16050.80        14557.88        30608.68
  1909          78             23023.13        16886.33        39909.46
  1909          79             22533.69        15945.47        38479.16
  1909          80             18694.81        13442.53        32137.34
  1909          81             15091.59        10860.15        25951.74
  1909          82             13368.94         9387.43        22756.37
  1909          83             11730.62         7927.84        19658.45
  1909          84             10105.73         6586.69        16692.42
  1909          85              8193.62         5157.47        13351.09
  1909          86              6559.04         3958.85        10517.89
  1909          87              5384.50         3105.36         8489.86
  1909          88              4450.78         2468.89         6919.67
  1909          89              3627.31         1936.61         5563.92
  1909          90              2679.43         1375.96         4055.39
  1909          91              1894.87          922.18         2817.05
  1909          92              1547.82          707.15         2254.96
  1909          93              1258.15          541.37         1799.52
  1909          94               999.96          421.45         1421.41
  1909          95               718.18          305.04         1023.22
  1909          96               494.48          202.91          697.39
  1909          97               352.37          132.50          484.86
  1909          98               235.02           80.52          315.53
  1909          99               172.86           55.75          228.61
  1909         100               118.62           32.87          151.49
  1909         101                62.38           14.41           76.79
  1909         102                45.05           11.47           56.52
  1909         103                28.28            6.42           34.70
  1909         104                17.47            2.88           20.36
  1909         105                10.58            1.09           11.67
  1909         106                 5.93            0.34            6.27
  1909         107                 3.03            0.00            3.03
  1909         108                 1.50            0.00            1.50
  1909         109                 0.49            0.00            0.49
  1909         110+                0.00            0.00            0.00
  1910           0            237119.63       246315.10       483434.74
  1910           1            242659.34       249261.24       491920.58
  1910           2            250504.19       256568.18       507072.38
  1910           3            240861.07       244003.47       484864.54
  1910           4            236971.62       240954.99       477926.61
  1910           5            234320.55       238253.95       472574.50
  1910           6            239173.91       240926.53       480100.44
  1910           7            237384.57       240710.63       478095.20
  1910           8            225002.86       228963.47       453966.33
  1910           9            222088.65       224391.72       446480.36
  1910          10            219676.12       221295.89       440972.02
  1910          11            206956.81       207444.46       414401.27
  1910          12            208911.24       208154.21       417065.45
  1910          13            198989.78       199613.78       398603.56
  1910          14            193465.70       191316.60       384782.30
  1910          15            185891.78       176886.25       362778.03
  1910          16            181613.87       173256.39       354870.26
  1910          17            190627.05       178188.17       368815.22
  1910          18            183841.46       165459.96       349301.42
  1910          19            182934.22       151936.36       334870.57
  1910          20            173721.04       147725.29       321446.33
  1910          21            162433.08       154374.73       316807.81
  1910          22            169384.10       165964.27       335348.38
  1910          23            166425.63       156968.17       323393.80
  1910          24            171942.64       150620.64       322563.29
  1910          25            166208.76       148232.76       314441.52
  1910          26            150642.31       140447.45       291089.76
  1910          27            153923.44       141703.72       295627.15
  1910          28            145616.17       132867.08       278483.25
  1910          29            172285.47       150215.06       322500.53
  1910          30            159957.45       140188.88       300146.33
  1910          31            120370.92       114328.76       234699.68
  1910          32            132920.45       126208.11       259128.56
  1910          33            129260.39       121110.88       250371.26
  1910          34            135980.00       123434.89       259414.89
  1910          35            139595.27       124734.68       264329.95
  1910          36            126206.76       113553.77       239760.53
  1910          37            123801.25       113743.89       237545.13
  1910          38            117770.41       110113.31       227883.72
  1910          39            157290.14       143359.71       300649.86
  1910          40            146438.03       133590.61       280028.64
  1910          41             95802.73        93090.94       188893.67
  1910          42            102658.07        98299.83       200957.89
  1910          43            101335.19        95598.38       196933.56
  1910          44            117826.67       113299.74       231126.40
  1910          45            116688.48       111135.32       227823.80
  1910          46             98039.47        91278.75       189318.22
  1910          47            101989.96        94649.46       196639.42
  1910          48             99839.18        94493.08       194332.26
  1910          49            140666.86       126292.26       266959.12
  1910          50            131607.75       118223.26       249831.01
  1910          51             77420.47        76452.56       153873.03
  1910          52             79940.84        77346.42       157287.27
  1910          53             79867.93        72991.62       152859.54
  1910          54             90828.77        82076.52       172905.29
  1910          55             90997.11        83437.78       174434.89
  1910          56             78537.09        70943.61       149480.69
  1910          57             76968.74        68847.69       145816.43
  1910          58             73699.38        67447.73       141147.11
  1910          59            118669.00        97381.67       216050.67
  1910          60            113527.57        93224.43       206752.00
  1910          61             57764.76        56879.17       114643.93
  1910          62             60251.80        58258.17       118509.98
  1910          63             59540.31        55796.55       115336.86
  1910          64             67113.66        60338.41       127452.08
  1910          65             62675.75        57834.57       120510.32
  1910          66             50133.86        48514.34        98648.20
  1910          67             48417.04        44536.25        92953.29
  1910          68             43021.53        38712.82        81734.35
  1910          69             61289.63        51041.67       112331.30
  1910          70             55871.55        46785.22       102656.77
  1910          71             25223.72        24958.63        50182.35
  1910          72             25117.14        24461.66        49578.80
  1910          73             22511.20        22229.23        44740.44
  1910          74             25302.53        23658.37        48960.90
  1910          75             23881.82        21380.06        45261.87
  1910          76             18145.38        16703.19        34848.57
  1910          77             16177.50        15078.80        31256.30
  1910          78             13662.85        12177.05        25839.91
  1910          79             20882.58        14802.29        35684.87
  1910          80             19007.85        13335.66        32343.51
  1910          81             15489.76        11055.02        26544.79
  1910          82             13495.07         9439.44        22934.51
  1910          83             11642.70         7910.89        19553.59
  1910          84             10022.79         6526.97        16549.75
  1910          85              8228.22         5146.98        13375.20
  1910          86              6655.91         4002.17        10658.08
  1910          87              5400.99         3085.50         8486.49
  1910          88              4406.40         2387.73         6794.14
  1910          89              3634.41         1882.67         5517.08
  1910          90              2774.20         1412.28         4186.48
  1910          91              1980.99          990.68         2971.67
  1910          92              1583.17          756.23         2339.40
  1910          93              1257.43          559.40         1816.83
  1910          94              1028.33          427.43         1455.76
  1910          95               770.53          314.79         1085.32
  1910          96               513.50          212.11          725.61
  1910          97               340.84          135.55          476.38
  1910          98               233.37           82.15          315.52
  1910          99               145.78           45.99          191.77
  1910         100               111.04           33.74          144.78
  1910         101                76.66           19.69           96.35
  1910         102                44.75            9.63           54.38
  1910         103                31.72            7.42           39.14
  1910         104                19.63            3.96           23.59
  1910         105                11.97            1.43           13.40
  1910         106                 7.14            0.36            7.50
  1910         107                 3.83            0.05            3.88
  1910         108                 1.91            0.00            1.91
  1910         109                 0.94            0.00            0.94
  1910         110+                0.19            0.00            0.19
  1911           0            247940.76       263198.32       511139.08
  1911           1            212579.38       216542.45       429121.83
  1911           2            229239.04       234880.04       464119.08
  1911           3            243246.92       248701.77       491948.69
  1911           4            235710.29       238662.41       474372.70
  1911           5            234112.35       237943.05       472055.40
  1911           6            232192.29       235359.05       467551.33
  1911           7            237027.54       238126.78       475154.32
  1911           8            235495.72       238276.64       473772.36
  1911           9            224249.64       226963.78       451213.41
  1911          10            220465.80       221629.03       442094.83
  1911          11            219680.23       219081.07       438761.30
  1911          12            205449.57       205581.44       411031.01
  1911          13            207322.97       206411.85       413734.82
  1911          14            197893.23       198204.32       396097.55
  1911          15            192852.56       189574.23       382426.79
  1911          16            185884.74       176295.59       362180.34
  1911          17            180836.75       172115.97       352952.72
  1911          18            189446.89       176600.62       366047.51
  1911          19            182208.70       163821.35       346030.05
  1911          20            180993.99       150280.46       331274.45
  1911          21            174487.75       149166.34       323654.08
  1911          22            160836.93       152783.63       313620.56
  1911          23            167533.48       164185.02       331718.50
  1911          24            164804.85       154802.85       319607.70
  1911          25            169753.02       148805.85       318558.87
  1911          26            164627.23       147232.61       311859.83
  1911          27            148997.14       138898.87       287896.01
  1911          28            152243.06       139969.91       292212.97
  1911          29            143586.64       131338.77       274925.41
  1911          30            170989.46       149109.15       320098.61
  1911          31            159459.41       140574.99       300034.40
  1911          32            119977.30       113908.41       233885.71
  1911          33            131735.08       125228.13       256963.21
  1911          34            127955.55       119689.86       247645.42
  1911          35            134910.18       122378.95       257289.12
  1911          36            138909.30       124383.34       263292.64
  1911          37            124384.35       112127.95       236512.30
  1911          38            122731.07       112759.20       235490.27
  1911          39            116381.88       108861.62       225243.51
  1911          40            155890.43       142071.52       297961.95
  1911          41            144447.52       131957.49       276405.01
  1911          42             95369.04        92548.08       187917.12
  1911          43            101312.76        96933.31       198246.07
  1911          44            100429.96        94754.71       195184.67
  1911          45            116287.08       111720.22       228007.30
  1911          46            115195.41       109433.33       224628.74
  1911          47             96783.96        90082.64       186866.60
  1911          48            101004.05        93558.92       194562.97
  1911          49             97981.71        92758.21       190739.91
  1911          50            139111.94       124687.32       263799.26
  1911          51            129625.87       115992.95       245618.82
  1911          52             76941.57        75689.30       152630.87
  1911          53             78654.15        75889.71       154543.86
  1911          54             79148.86        71990.73       151139.59
  1911          55             89077.04        80425.66       169502.70
  1911          56             89564.93        81709.10       171274.03
  1911          57             76730.39        69116.94       145847.33
  1911          58             75806.49        67414.26       143220.76
  1911          59             71619.25        65321.33       136940.58
  1911          60            116003.05        94705.44       210708.49
  1911          61            107724.07        88602.75       196326.82
  1911          62             56389.66        55095.99       111485.64
  1911          63             57896.06        55562.72       113458.78
  1911          64             57327.58        53326.00       110653.58
  1911          65             63843.80        57082.54       120926.35
  1911          66             59485.32        54561.31       114046.62
  1911          67             47490.98        45610.38        93101.36
  1911          68             46279.61        42107.90        88387.51
  1911          69             40644.92        36328.01        76972.93
  1911          70             57944.53        48089.50       106034.03
  1911          71             50657.00        42440.80        93097.79
  1911          72             23745.27        23213.86        46959.13
  1911          73             22853.08        22022.98        44876.06
  1911          74             20630.88        20052.86        40683.74
  1911          75             22783.14        20987.75        43770.89
  1911          76             21136.69        18635.55        39772.24
  1911          77             16020.97        14477.94        30498.91
  1911          78             14251.20        12930.20        27181.41
  1911          79             11827.90        10244.96        22072.86
  1911          80             18664.81        12888.13        31552.95
  1911          81             15799.04        11005.25        26804.29
  1911          82             13836.82         9595.47        23432.29
  1911          83             11757.72         7937.22        19694.94
  1911          84              9983.12         6486.35        16469.46
  1911          85              8189.82         5106.93        13296.75
  1911          86              6678.44         4000.05        10678.49
  1911          87              5455.24         3126.58         8581.81
  1911          88              4416.81         2381.60         6798.41
  1911          89              3611.19         1820.43         5431.62
  1911          90              2768.09         1363.61         4131.70
  1911          91              2029.89         1010.13         3040.02
  1911          92              1644.96          797.72         2442.69
  1911          93              1273.34          579.15         1852.49
  1911          94              1020.48          431.57         1452.04
  1911          95               797.83          314.39         1112.22
  1911          96               555.23          217.05          772.28
  1911          97               348.79          137.95          486.74
  1911          98               222.04           81.15          303.20
  1911          99               142.84           48.61          191.44
  1911         100                99.35           31.05          130.40
  1911         101                75.87           22.77           98.63
  1911         102                47.08           12.25           59.33
  1911         103                26.97            5.75           32.72
  1911         104                18.47            4.45           22.92
  1911         105                10.95            2.21           13.16
  1911         106                 6.40            0.46            6.86
  1911         107                 3.64            0.00            3.64
  1911         108                 1.66            0.00            1.66
  1911         109                 0.60            0.00            0.60
  1911         110+                0.16            0.00            0.16
  1912           0            275063.72       297946.16       573009.88
  1912           1            225523.48       234938.77       460462.25
  1912           2            205011.04       207945.09       412956.13
  1912           3            223978.23       228909.35       452887.58
  1912           4            239391.19       244210.83       483602.02
  1912           5            232530.21       235157.77       467687.98
  1912           6            232107.94       235241.13       467349.07
  1912           7            230168.04       232031.24       462199.28
  1912           8            234740.34       234636.75       469377.09
  1912           9            234007.43       235091.08       469098.51
  1912          10            222839.50       223289.52       446129.03
  1912          11            219556.02       217625.67       437181.69
  1912          12            218859.21       215712.15       434571.36
  1912          13            203010.92       202609.54       405620.46
  1912          14            205322.57       203856.96       409179.53
  1912          15            196943.42       195686.93       392630.35
  1912          16            193111.74       187961.19       381072.94
  1912          17            186061.62       175341.47       361403.09
  1912          18            179936.82       170307.35       350244.17
  1912          19            187804.55       174484.31       362288.86
  1912          20            179818.25       161665.98       341484.23
  1912          21            181042.93       151195.68       332238.61
  1912          22            174823.47       150121.18       324944.65
  1912          23            158587.10       150597.89       309184.99
  1912          24            165371.10       161518.38       326889.48
  1912          25            162245.68       152031.28       314276.96
  1912          26            167248.52       147133.87       314382.39
  1912          27            162661.13       145785.12       308446.25
  1912          28            146868.58       136682.20       283550.78
  1912          29            149810.12       137784.23       287594.35
  1912          30            141458.66       129664.85       271123.50
  1912          31            170499.65       149419.52       319919.17
  1912          32            159792.88       141523.52       301316.41
  1912          33            119437.99       113399.90       232837.89
  1912          34            130494.03       123890.64       254384.67
  1912          35            126834.69       118284.16       245118.84
  1912          36            134480.84       122089.62       256570.45
  1912          37            137743.12       123780.11       261523.23
  1912          38            122659.22       110808.54       233467.76
  1912          39            121404.46       111620.87       233025.33
  1912          40            114699.38       107443.07       222142.45
  1912          41            153951.86       140556.66       294508.52
  1912          42            143372.26       131093.96       274466.22
  1912          43             94526.97        91733.82       186260.80
  1912          44            100105.80        95919.75       196025.55
  1912          45             99022.53        93508.16       192530.69
  1912          46            114561.70       109926.76       224488.47
  1912          47            113749.06       108015.00       221764.06
  1912          48             95584.58        89026.02       184610.60
  1912          49             99282.43        92112.03       191394.46
  1912          50             95713.57        90842.74       186556.31
  1912          51            137250.41       122635.68       259886.08
  1912          52            128809.70       114721.44       243531.14
  1912          53             76291.99        74830.11       151122.10
  1912          54             77916.58        74967.75       152884.32
  1912          55             77998.85        70938.68       148937.53
  1912          56             87547.72        78933.10       166480.82
  1912          57             88100.83        80118.12       168218.94
  1912          58             75284.87        67654.11       142938.98
  1912          59             74092.95        65720.97       139813.92
  1912          60             68508.98        62574.27       131083.25
  1912          61            110631.32        90437.26       201068.58
  1912          62            103693.33        85110.76       188804.09
  1912          63             54500.93        52759.43       107260.35
  1912          64             55556.18        52917.52       108473.70
  1912          65             54263.69        50273.86       104537.55
  1912          66             60349.19        53692.12       114041.30
  1912          67             56630.69        51560.83       108191.51
  1912          68             45191.38        43081.04        88272.42
  1912          69             44232.01        40034.13        84266.14
  1912          70             37246.12        33519.63        70765.75
  1912          71             53438.86        44369.66        97808.52
  1912          72             48031.48        39820.10        87851.58
  1912          73             22243.43        21355.64        43599.07
  1912          74             21380.50        20124.23        41504.74
  1912          75             18719.38        17819.11        36538.49
  1912          76             20490.07        18529.93        39019.99
  1912          77             19301.42        16555.91        35857.32
  1912          78             14406.11        12495.33        26901.44
  1912          79             12937.68        11269.66        24207.34
  1912          80             18458.82        12904.81        31363.62
  1912          81             15558.37        10680.57        26238.95
  1912          82             14174.79         9597.96        23772.75
  1912          83             12137.93         8115.92        20253.84
  1912          84             10153.82         6555.67        16709.49
  1912          85              8199.06         5093.69        13292.75
  1912          86              6689.86         3992.32        10682.18
  1912          87              5509.73         3149.11         8658.84
  1912          88              4488.82         2418.62         6907.44
  1912          89              3646.91         1817.56         5464.47
  1912          90              2770.23         1316.81         4087.04
  1912          91              2045.96          978.35         3024.31
  1912          92              1705.19          815.77         2520.96
  1912          93              1332.51          611.35         1943.86
  1912          94              1032.42          441.93         1474.34
  1912          95               780.64          309.49         1090.14
  1912          96               579.34          212.70          792.04
  1912          97               393.29          146.71          540.00
  1912          98               230.88           89.83          320.71
  1912          99               130.82           49.14          179.96
  1912         100                95.40           32.12          127.52
  1912         101                67.68           20.15           87.83
  1912         102                46.86           13.98           60.84
  1912         103                28.69            7.06           35.75
  1912         104                15.80            3.38           19.18
  1912         105                10.49            2.56           13.05
  1912         106                 5.88            1.10            6.98
  1912         107                 3.24            0.06            3.30
  1912         108                 1.70            0.00            1.70
  1912         109                 0.50            0.00            0.50
  1912         110+                0.00            0.00            0.00
  1913           0            279764.42       302742.99       582507.41
  1913           1            251353.64       267713.67       519067.31
  1913           2            218002.03       225718.41       443720.44
  1913           3            203995.72       206504.67       410500.39
  1913           4            222043.90       226451.27       448495.18
  1913           5            237178.02       241375.99       478554.00
  1913           6            230070.88       232534.57       462605.45
  1913           7            230661.79       233151.29       463813.08
  1913           8            228650.46       229186.00       457836.45
  1913           9            232690.05       231397.72       464087.77
  1913          10            232666.26       232030.36       464696.63
  1913          11            221502.51       219698.02       441200.52
  1913          12            218676.84       213675.95       432352.79
  1913          13            218043.63       212351.71       430395.34
  1913          14            200515.16       199606.90       400122.06
  1913          15            203233.45       201265.01       404498.46
  1913          16            195947.51       193143.40       389090.90
  1913          17            193311.86       186223.10       379534.95
  1913          18            186179.75       174214.47       360394.22
  1913          19            179099.15       168474.65       347573.80
  1913          20            186166.76       172387.70       358554.46
  1913          21            177458.36       159534.03       336992.39
  1913          22            181022.12       152042.01       333064.13
  1913          23            175033.93       151018.36       326052.29
  1913          24            156368.03       148471.89       304839.92
  1913          25            163183.47       158913.10       322096.57
  1913          26            159709.13       149306.42       309015.55
  1913          27            164811.52       145490.70       310302.22
  1913          28            160646.74       144317.79       304964.54
  1913          29            144871.88       134546.82       279418.70
  1913          30            147286.90       135531.47       282818.37
  1913          31            139389.31       128046.58       267435.89
  1913          32            170192.48       149818.96       320011.45
  1913          33            159964.21       142303.47       302267.68
  1913          34            118961.98       112879.37       231841.36
  1913          35            129228.61       122533.54       251762.15
  1913          36            125683.68       116868.15       242551.84
  1913          37            134175.95       121899.00       256074.95
  1913          38            136574.78       123139.69       259714.48
  1913          39            120975.95       109488.76       230464.70
  1913          40            119743.79       110270.24       230014.03
  1913          41            113049.22       106083.12       219132.34
  1913          42            152368.71       139166.04       291534.76
  1913          43            142216.41       130076.29       272292.70
  1913          44             93760.10        90947.53       184707.63
  1913          45             98692.50        94627.51       193320.02
  1913          46             97653.22        92219.00       189872.22
  1913          47            113070.50       108304.46       221374.96
  1913          48            112202.79       106437.86       218640.65
  1913          49             94428.00        87913.10       182341.10
  1913          50             97094.85        90216.40       187311.25
  1913          51             93468.12        88867.17       182335.29
  1913          52            135880.11       120849.97       256730.07
  1913          53            127849.21       113245.18       241094.39
  1913          54             75653.31        73963.62       149616.93
  1913          55             76908.67        73789.33       150698.00
  1913          56             76714.67        69759.88       146474.56
  1913          57             86196.48        77555.71       163752.19
  1913          58             86580.51        78420.48       165000.99
  1913          59             73824.71        66155.86       139980.58
  1913          60             71157.86        63273.13       134430.99
  1913          61             65399.70        59811.94       125211.65
  1913          62            106432.97        86713.67       193146.64
  1913          63             99299.91        81200.33       180500.25
  1913          64             52522.60        50331.56       102854.17
  1913          65             52723.77        49873.74       102597.51
  1913          66             51177.88        47164.09        98341.97
  1913          67             57313.98        50626.34       107940.32
  1913          68             53752.21        48534.57       102286.78
  1913          69             43102.66        40740.63        83843.29
